Turma,Aluno,NP,NV,Período
2018130,20183007591,0,0,18
2018130,20183020341,0,0,18
2018130,20183024814,0,0,18
2018130,20183024823,7,"0,7",18
2018130,20183025160,8,"2,5",18
2018130,20183025428,0,0,18
2018130,20183025455,0,0,18
2018130,20183000474,0,0,18
2018140,20183000699,0,0,18
2018140,20183001186,0,0,18
2018140,20183001210,0,0,18
2018140,20183002343,0,0,18
2018140,20183002460,0,"4,2",18
2018140,20183002497,0,0,18
2018140,20183003672,9,0,18
2018140,20183003734,0,0,18
2018140,20183003770,7,"1,9",18
2018140,20183003780,0,"2,4",18
2018140,20183003823,0,0,18
2018140,20183003841,0,"0,3",18
2018140,20183003995,10,"7,3",18
2018140,20183004339,10,"4,6",18
2018140,20183006271,10,"8,4",18
2018140,20183006413,10,"9,7",18
2018140,20183006469,4,"2,6",18
2018140,20183006558,0,0,18
2018140,20183006979,10,0,18
2018140,20183026390,0,"1,7",18
2018150,20183000868,4,"1,2",18
2018150,20183003019,0,0,18
2018150,20183003117,"8,2",6,18
2018150,20183003850,0,0,18
2018150,20183004366,10,"8,4",18
2018150,20183004482,10,10,18
2018150,20183005050,10,"2,2",18
2018150,20183005194,--,--,18
2018150,20183005514,0,0,18
2018150,20183006709,10,10,18
2018150,20183006718,10,"9,2",18
2018150,20183006905,0,0,18
2018150,20183006932,10,2,18
2018150,20183007152,0,0,18
2018150,20183007260,0,0,18
2018150,20183018156,0,0,18
2018151,20183001711,--,--,18
2018151,20183001810,0,0,18
2018151,20183002263,10,"3,5",18
2018151,20183002272,0,0,18
2018151,20183002316,10,"1,4",18
2018151,20183003135,"8,5","8,7",18
2018151,20183003583,10,0,18
2018151,20183004375,0,0,18
2018151,20183004384,"7,5","5,6",18
2018151,20183004722,0,0,18
2018151,20183004769,--,--,18
2018151,20183004778,--,--,18
2018151,20183004787,0,0,18
2018151,20183004992,0,"8,5",18
2018151,20183005069,0,0,18
2018151,20183005078,0,0,18
2018151,20183005087,5,"6,4",18
2018151,20183005102,0,0,18
2018151,20183005336,0,0,18
2018151,20183005381,0,0,18
2018151,20183005819,"8,3","9,3",18
2018151,20183005971,7,"3,4",18
2018151,20183006262,0,0,18
2018151,20183006324,"8,3",10,18
2018151,20183006567,0,0,18
2018151,20183006834,--,--,18
2018151,20183007134,0,0,18
2018151,20183007143,--,--,18
2018151,20183007439,0,0,18
2018151,20183007528,0,0,18
2018160,20183000760,"8,3","9,9",18
2018160,20183001364,0,0,18
2018160,20183002076,0,0,18
2018160,20183002399,0,0,18
2018160,20183002432,0,0,18
2018160,20183002441,0,0,18
2018160,20183002503,0,0,18
2018160,20183002530,"7,5","2,6",18
2018160,20183002586,0,0,18
2018160,20183002601,0,"4,1",18
2018160,20183002684,0,0,18
2018160,20183002746,10,0,18
2018160,20183002791,0,0,18
2018160,20183003224,0,0,18
2018160,20183003411,0,0,18
2018160,20183003529,0,0,18
2018160,20183003565,"3,8","4,5",18
2018160,20183003627,9,"4,9",18
2018160,20183003663,0,0,18
2018160,20183004910,0,0,18
2018160,20183004938,10,10,18
2018160,20183005480,10,4,18
2018160,20183005980,0,0,18
2018160,20183006217,0,0,18
2018160,20183006370,0,0,18
2018160,20183006754,0,0,18
2018160,20183006772,0,0,18
2018160,20183006781,--,--,18
2018160,20183006870,0,0,18
2018160,20183007475,0,0,18
2018101,20183000670,10,"1,5",19
2018101,20183000910,0,0,19
2018101,20183000948,0,0,19
2018101,20183001014,10,"6,8",19
2018101,20183001050,10,8,19
2018101,20183001103,0,0,19
2018101,20183001631,10,"1,4",19
2018101,20183001829,--,--,19
2018101,20183002058,--,--,19
2018101,20183002254,9,8,19
2018101,20183000509,"8,5",10,19
2018101,20183002559,0,0,19
2018101,20183002639,--,--,19
2018101,20183002853,0,0,19
2018101,20183002998,9,"8,5",19
2018101,20183003206,0,0,19
2018101,20183003313,"9,5",10,19
2018101,20183004034,--,--,19
2018101,20183004197,0,0,19
2018101,20183004240,0,0,19
2018101,20183004553,0,"1,7",19
2018101,20183004811,"3,3",0,19
2018101,20183004894,0,0,19
2018101,20183004929,"8,3",5,19
2018101,20183005425,0,0,19
2018101,20183005748,0,0,19
2018101,20183005793,0,"2,9",19
2018101,20183006020,0,0,19
2018101,20183006226,0,0,19
2018101,20183006398,0,0,19
2018101,20183007027,9,"4,7",19
2018101,20183007116,0,0,19
2018101,20183007340,0,0,19
2018101,20183007500,10,"8,9",19
2018101,20183011549,"9,5","3,5",19
2018101,20183014021,7,"1,5",19
2018101,20183015790,7,"5,4",19
2018101,20183016376,--,--,19
2018101,20183019627,0,0,19
2018102,20183000723,0,0,19
2018102,20183000741,10,"4,7",19
2018102,20183000803,10,"4,3",19
2018102,20183000886,5,"3,3",19
2018102,20183000895,0,0,19
2018102,20183000984,10,10,19
2018102,20183001140,0,0,19
2018102,20183001168,0,0,19
2018102,20183001346,0,"0,7",19
2018102,20183001453,0,0,19
2018102,20183002423,--,--,19
2018102,20183002871,0,0,19
2018102,20183003289,0,0,19
2018102,20183003304,10,10,19
2018102,20183003467,0,0,19
2018102,20183004114,--,--,19
2018102,20183004571,0,0,19
2018102,20183000545,10,"1,3",19
2018102,20183004885,0,0,19
2018102,20183005354,0,0,19
2018102,20183005882,--,--,19
2018102,20183006039,--,--,19
2018102,20183006084,0,0,19
2018102,20183006360,9,"6,2",19
2018102,20183000572,0,0,19
2018102,20183006440,0,0,19
2018102,20183006594,0,0,19
2018102,20183006997,--,--,19
2018102,20183007009,0,0,19
2018102,20183007107,10,9,19
2018102,20183007546,10,"5,5",19
2018102,20183007555,0,0,19
2018102,20183007760,--,0,19
2018102,20183012484,0,0,19
2018102,20183014219,--,--,19
2018102,20183014246,10,"6,6",19
2018102,20183018586,0,0,19
2018102,20183018639,--,--,19
2018102,20183019242,--,--,19
2018103,20183000750,10,"4,2",19
2018103,20183000840,--,0,19
2018103,20183001524,0,"0,2",19
2018103,20183001613,0,"6,1",19
2018103,20183001678,0,0,19
2018103,20183002020,0,0,19
2018103,20183002764,0,0,19
2018103,20183002862,0,0,19
2018103,20183003144,--,0,19
2018103,20183003233,10,"8,2",19
2018103,20183003420,"9,5",10,19
2018103,20183004052,"7,2",2,19
2018103,20183004105,0,0,19
2018103,20183004203,0,0,19
2018103,20183004590,10,"3,1",19
2018103,20183004983,0,0,19
2018103,20183005167,10,2,19
2018103,20183005720,0,0,19
2018103,20183005917,0,0,19
2018103,20183006010,"8,7","3,5",19
2018103,20183006244,"6,7","2,5",19
2018103,20183006404,0,0,19
2018103,20183006585,"7,8","3,8",19
2018103,20183007018,--,--,19
2018103,20183000536,10,"1,2",19
2018103,20183007250,0,0,19
2018103,20183007466,0,0,19
2018103,20183008605,0,0,19
2018103,20183009059,0,0,19
2018103,20183009326,10,"3,8",19
2018103,20183009498,0,0,19
2018103,20183010345,0,0,19
2018103,20183012690,10,"2,7",19
2018103,20183014925,0,0,19
2018103,20183017847,0,0,19
2018103,20183020726,9,"0,2",19
2018104,20183001079,0,0,19
2018104,20183001435,--,--,19
2018104,20183001570,0,0,19
2018104,20183001696,0,0,19
2018104,20183001758,0,0,19
2018104,20183001838,0,0,19
2018104,20183002002,0,0,19
2018104,20183002011,0,0,19
2018104,20183002100,0,0,19
2018104,20183002165,9,8,19
2018104,20183002450,9,8,19
2018104,20183003387,0,"0,2",19
2018104,20183003921,10,"3,4",19
2018104,20183004221,--,--,19
2018104,20183004393,0,0,19
2018104,20183004491,10,"9,8",19
2018104,20183004517,0,0,19
2018104,20183004974,0,0,19
2018104,20183005200,0,0,19
2018104,20183005238,--,0,19
2018104,20183005523,--,--,19
2018104,20183005603,0,0,19
2018104,20183005686,"6,7","7,9",19
2018104,20183005962,0,0,19
2018104,20183005990,0,0,19
2018104,20183006502,--,--,19
2018104,20183006638,--,--,19
2018104,20183006763,0,0,19
2018104,20183007063,0,0,19
2018104,20183007297,10,"5,8",19
2018104,20183007368,0,0,19
2018104,20183007401,10,"6,2",19
2018104,20183007537,0,0,19
2018104,20183008857,0,0,19
2018104,20183011638,0,0,19
2018104,20183013196,10,"0,6",19
2018104,20183014747,0,0,19
2018104,20183016803,--,--,19
2018110,20183000812,"6,7","0,9",19
2018110,20183000939,"6,3",0,19
2018110,20183001032,0,0,19
2018110,20183001060,0,0,19
2018110,20183001275,"8,3",10,19
2018110,20183001284,0,0,19
2018110,20183001337,0,0,19
2018110,20183001391,0,0,19
2018110,20183001551,0,0,19
2018110,20183001669,5,"3,4",19
2018110,20183001909,"9,5",10,19
2018110,20183002183,6,"2,7",19
2018110,20183002218,--,0,19
2018110,20183002380,--,--,19
2018110,20183002610,0,0,19
2018110,20183002906,0,"4,4",19
2018110,20183002960,--,--,19
2018110,20183003968,0,0,19
2018110,20183003986,0,0,19
2018110,20183004259,10,0,19
2018110,20183004286,10,"4,2",19
2018110,20183004320,0,0,19
2018110,20183004526,0,0,19
2018110,20183004535,0,0,19
2018110,20183004580,--,--,19
2018110,20183005130,0,0,19
2018110,20183005292,0,0,19
2018110,20183005363,0,0,19
2018110,20183005588,0,0,19
2018110,20183006431,0,0,19
2018110,20183006825,5,"3,2",19
2018110,20183006988,0,"3,1",19
2018110,20183007072,--,--,19
2018110,20183007279,"9,5","8,1",19
2018110,20183008104,0,0,19
2018110,20183017041,0,0,19
2018110,20183000581,0,0,19
2018110,20183000438,0,0,19
2018110,20183000492,0,0,19
2018110,20183000465,"8,5","1,9",19
2018130,20183000616,"2,8","3,1",19
2018130,20183000643,"3,5",0,19
2018130,20183000652,0,0,19
2018130,20183001293,0,0,19
2018130,20183001767,8,"8,6",19
2018130,20183001865,--,--,19
2018130,20183001883,0,0,19
2018130,20183001918,0,0,19
2018130,20183002915,8,"0,8",19
2018130,20183003091,0,0,19
2018130,20183003331,10,"8,2",19
2018130,20183003449,"8,3","7,3",19
2018130,20183003510,9,"5,2",19
2018130,20183003940,0,0,19
2018130,20183004061,0,0,19
2018130,20183004419,--,0,19
2018130,20183004858,9,"1,7",19
2018130,20183005185,0,0,19
2018130,20183005345,0,"3,4",19
2018130,20183005372,10,2,19
2018130,20183005416,0,0,19
2018130,20183005935,5,"0,3",19
2018130,20183005953,5,10,19
2018130,20183006342,8,5,19
2018130,20183007045,0,0,19
2018130,20183007591,0,0,19
2018130,20183020341,0,0,19
2018130,20183024814,0,0,19
2018130,20183024823,9,0,19
2018130,20183025160,9,2,19
2018130,20183025428,0,0,19
2018130,20183025455,0,0,19
2018130,20183000474,0,0,19
2018140,20183000699,0,0,19
2018140,20183001186,0,0,19
2018140,20183001210,0,0,19
2018140,20183002343,0,0,19
2018140,20183002460,8,"5,5",19
2018140,20183002497,0,0,19
2018140,20183003672,9,0,19
2018140,20183003734,0,0,19
2018140,20183003770,0,0,19
2018140,20183003780,5,"0,9",19
2018140,20183003823,0,0,19
2018140,20183003841,0,0,19
2018140,20183003995,10,"7,4",19
2018140,20183004339,8,"8,5",19
2018140,20183006271,8,"3,2",19
2018140,20183006413,8,10,19
2018140,20183006469,7,"1,5",19
2018140,20183006558,0,"0,2",19
2018140,20183006979,8,0,19
2018140,20183026390,0,0,19
2018150,20183000868,"3,5","2,8",19
2018150,20183003019,0,0,19
2018150,20183003117,"8,5","5,3",19
2018150,20183003850,0,0,19
2018150,20183004366,8,8,19
2018150,20183004482,8,10,19
2018150,20183005050,8,"9,9",19
2018150,20183005194,--,--,19
2018150,20183005514,0,0,19
2018150,20183006709,8,"9,8",19
2018150,20183006718,8,"4,6",19
2018150,20183006905,0,0,19
2018150,20183006932,8,0,19
2018150,20183007152,0,0,19
2018150,20183007260,0,0,19
2018150,20183018156,0,0,19
2018151,20183001711,--,--,19
2018151,20183001810,0,0,19
2018151,20183002263,8,"3,9",19
2018151,20183002272,0,0,19
2018151,20183002316,8,"1,4",19
2018151,20183003135,"7,5","2,5",19
2018151,20183003583,8,"8,8",19
2018151,20183004375,0,0,19
2018151,20183004384,"6,6","3,3",19
2018151,20183004722,0,0,19
2018151,20183004769,--,--,19
2018151,20183004778,--,--,19
2018151,20183004787,0,0,19
2018151,20183004992,"6,1","9,3",19
2018151,20183005069,0,0,19
2018151,20183005078,0,0,19
2018151,20183005087,10,"4,8",19
2018151,20183005102,0,0,19
2018151,20183005336,0,0,19
2018151,20183005381,0,0,19
2018151,20183005819,"3,5",10,19
2018151,20183005971,"6,6","7,8",19
2018151,20183006262,0,0,19
2018151,20183006324,"7,7",10,19
2018151,20183006567,0,0,19
2018151,20183006834,--,--,19
2018151,20183007134,0,0,19
2018151,20183007143,--,--,19
2018151,20183007439,0,0,19
2018151,20183007528,0,0,19
2018160,20183000760,"7,4",10,19
2018160,20183001364,0,0,19
2018160,20183002076,0,0,19
2018160,20183002399,0,0,19
2018160,20183002432,0,0,19
2018160,20183002441,0,0,19
2018160,20183002503,0,0,19
2018160,20183002530,"7,2","3,6",19
2018160,20183002586,0,0,19
2018160,20183002601,"6,1","6,8",19
2018160,20183002684,0,0,19
2018160,20183002746,10,0,19
2018160,20183002791,0,0,19
2018160,20183003224,0,0,19
2018160,20183003411,0,0,19
2018160,20183003529,0,0,19
2018160,20183003565,5,9,19
2018160,20183003627,10,"4,5",19
2018160,20183003663,0,0,19
2018160,20183004910,0,0,19
2018160,20183004938,"9,5",10,19
2018160,20183005480,10,"5,4",19
2018160,20183005980,0,0,19
2018160,20183006217,0,0,19
2018160,20183006370,0,0,19
2018160,20183006754,0,0,19
2018160,20183006772,0,0,19
2018160,20183006781,--,--,19
2018160,20183006870,0,0,19
2018160,20183007475,0,0,19
2018101,20183000670,"9,4","7,3",20
2018101,20183000910,,,20
2018101,20183000948,,,20
2018101,20183001014,0,"4,3",20
2018101,20183001050,10,10,20
2018101,20183001103,,,20
2018101,20183001631,10,4,20
2018101,20183001829,,,20
2018101,20183002058,,,20
2018101,20183002254,9,"7,4",20
2018101,20183000509,0,"9,6",20
2018101,20183002559,0,0,20
2018101,20183002639,,,20
2018101,20183002853,,,20
2018101,20183002998,10,"3,6",20
2018101,20183003206,,,20
2018101,20183003313,0,10,20
2018101,20183004034,,,20
2018101,20183004197,,,20
2018101,20183004240,,,20
2018101,20183004553,,,20
2018101,20183004811,,,20
2018101,20183004894,,,20
2018101,20183004929,10,10,20
2018101,20183005425,,,20
2018101,20183005748,,,20
2018101,20183005793,10,4,20
2018101,20183006020,,,20
2018101,20183006226,,,20
2018101,20183006398,,,20
2018101,20183007027,,,20
2018101,20183007116,,,20
2018101,20183007340,,,20
2018101,20183007500,10,"9,6",20
2018101,20183011549,0,"2,8",20
2018101,20183014021,,,20
2018101,20183015790,,,20
2018101,20183016376,,,20
2018101,20183019627,,,20
2018102,20183000723,,,20
2018102,20183000741,,,20
2018102,20183000803,,,20
2018102,20183000886,"6,7","0,7",20
2018102,20183000895,,,20
2018102,20183000984,10,"9,4",20
2018102,20183001140,,,20
2018102,20183001168,,,20
2018102,20183001346,8,4,20
2018102,20183001453,0,"0,4",20
2018102,20183002423,,,20
2018102,20183002871,,,20
2018102,20183003289,,,20
2018102,20183003304,10,10,20
2018102,20183003467,,,20
2018102,20183004114,,,20
2018102,20183004571,,,20
2018102,20183000545,,,20
2018102,20183004885,,,20
2018102,20183005354,,,20
2018102,20183005882,,,20
2018102,20183006039,,,20
2018102,20183006084,,,20
2018102,20183006360,,,20
2018102,20183000572,,,20
2018102,20183006440,,,20
2018102,20183006594,0,0,20
2018102,20183006997,,,20
2018102,20183007009,,,20
2018102,20183007107,10,10,20
2018102,20183007546,,,20
2018102,20183007555,,,20
2018102,20183007760,--,0,20
2018102,20183012484,,,20
2018102,20183014219,,,20
2018102,20183014246,10,7,20
2018102,20183018586,,,20
2018102,20183018639,,,20
2018102,20183019242,,,20
2018103,20183000750,10,"3,2",20
2018103,20183000840,,,20
2018103,20183001524,,,20
2018103,20183001613,0,"2,8",20
2018103,20183001678,0,0,20
2018103,20183002020,,,20
2018103,20183002764,,,20
2018103,20183002862,,,20
2018103,20183003144,,,20
2018103,20183003233,10,"7,6",20
2018103,20183003420,0,10,20
2018103,20183004052,,,20
2018103,20183004105,,,20
2018103,20183004203,,,20
2018103,20183004590,,,20
2018103,20183004983,,,20
2018103,20183005167,,,20
2018103,20183005720,,,20
2018103,20183005917,,,20
2018103,20183006010,,,20
2018103,20183006244,,,20
2018103,20183006404,,,20
2018103,20183006585,,,20
2018103,20183007018,,,20
2018103,20183000536,,,20
2018103,20183007250,,,20
2018103,20183007466,,,20
2018103,20183008605,,,20
2018103,20183009059,0,0,20
2018103,20183009326,,,20
2018103,20183009498,,,20
2018103,20183010345,,,20
2018103,20183012690,10,"5,8",20
2018103,20183014925,,,20
2018103,20183017847,,,20
2018103,20183020726,,,20
2018104,20183001079,,,20
2018104,20183001435,,,20
2018104,20183001570,,,20
2018104,20183001696,,,20
2018104,20183001758,,,20
2018104,20183001838,,,20
2018104,20183002002,,,20
2018104,20183002011,,,20
2018104,20183002100,,,20
2018104,20183002165,10,10,20
2018104,20183002450,10,"5,5",20
2018104,20183003387,,,20
2018104,20183003921,,,20
2018104,20183004221,,,20
2018104,20183004393,,,20
2018104,20183004491,,,20
2018104,20183004517,,,20
2018104,20183004974,,,20
2018104,20183005200,,,20
2018104,20183005238,--,0,20
2018104,20183005523,,,20
2018104,20183005603,,,20
2018104,20183005686,"6,7","8,5",20
2018104,20183005962,,,20
2018104,20183005990,,,20
2018104,20183006502,,,20
2018104,20183006638,,,20
2018104,20183006763,,,20
2018104,20183007063,,,20
2018104,20183007297,,,20
2018104,20183007368,,,20
2018104,20183007401,10,"6,4",20
2018104,20183007537,,,20
2018104,20183008857,,,20
2018104,20183011638,,,20
2018104,20183013196,,,20
2018104,20183014747,,,20
2018104,20183016803,,,20
2018110,20183000812,"6,7",0,20
2018110,20183000939,5,0,20
2018110,20183001032,,,20
2018110,20183001060,,,20
2018110,20183001275,"8,3",10,20
2018110,20183001284,,,20
2018110,20183001337,,,20
2018110,20183001391,,,20
2018110,20183001551,,,20
2018110,20183001669,3,"2,6",20
2018110,20183001909,10,10,20
2018110,20183002183,10,"2,5",20
2018110,20183002218,--,0,20
2018110,20183002380,,,20
2018110,20183002610,,,20
2018110,20183002906,,,20
2018110,20183002960,,,20
2018110,20183003968,,,20
2018110,20183003986,,,20
2018110,20183004259,,,20
2018110,20183004286,10,"0,6",20
2018110,20183004320,,,20
2018110,20183004526,,,20
2018110,20183004535,,,20
2018110,20183004580,,,20
2018110,20183005130,,,20
2018110,20183005292,,,20
2018110,20183005363,,,20
2018110,20183005588,,,20
2018110,20183006431,,,20
2018110,20183006825,"6,7","6,2",20
2018110,20183006988,"6,7","4,3",20
2018110,20183007072,,,20
2018110,20183007279,10,"3,4",20
2018110,20183008104,,,20
2018110,20183017041,,,20
2018110,20183000581,,,20
2018110,20183000438,,,20
2018110,20183000492,0,0,20
2018110,20183000465,0,0,20
2018130,20183000616,,,20
2018130,20183000643,,,20
2018130,20183000652,,,20
2018130,20183001293,,,20
2018130,20183001767,8,"7,5",20
2018130,20183001865,,,20
2018130,20183001883,,,20
2018130,20183001918,,,20
2018130,20183002915,,,20
2018130,20183003091,,,20
2018130,20183003331,10,"4,5",20
2018130,20183003449,10,"4,7",20
2018130,20183003510,10,"5,8",20
2018130,20183003940,,,20
2018130,20183004061,,,20
2018130,20183004419,--,0,20
2018130,20183004858,,,20
2018130,20183005185,,,20
2018130,20183005345,,,20
2018130,20183005372,,,20
2018130,20183005416,,,20
2018130,20183005935,,,20
2018130,20183005953,10,"3,5",20
2018130,20183006342,8,10,20
2018130,20183007045,,,20
2018130,20183007591,,,20
2018130,20183020341,,,20
2018130,20183024814,,,20
2018130,20183024823,,,20
2018130,20183025160,,,20
2018130,20183025428,,,20
2018130,20183025455,,,20
2018130,20183000474,,,20
2018140,20183000699,,,20
2018140,20183001186,,,20
2018140,20183001210,,,20
2018140,20183002343,,,20
2018140,20183002460,8,"3,2",20
2018140,20183002497,,,20
